"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Bald Mtn.","309	","Wyoming","SNOTEL","Big Horn","9380","44.8007","-107.84442","100800100501	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","42",,,"95","95","98","57","61","-2","33","13","7",,,,"44","44","29","63","2013","2011","19"
"Baldy","310	","Arizona","SNOTEL","Apache","9125","33.97883","-109.50344","150200010203	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"19","18","1","72","2006, 2021","2010","19"
"Banfield Mountain","311	","Montana","SNOTEL","Lincoln","5600","48.5712","-115.44573","170101011202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","44",,,"119","119","88","71","73","7","85","4","17",,,,"37","37","17","49","2005","2012","21"
"Banner Summit","312	","Idaho","SNOTEL","Boise","7040","44.30342","-115.23447","170501200202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"54","50","32","89","2001","2006","20"
"Bar M","1212	","Arizona","SNOTEL","Coconino","6393","34.86136","-111.60503","150602020601	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","0",,,"0","0","0","0","0","-2","22","8","1","Lowest",,,"4","2","0","15","2015, 2019, 2022","2016","10"
"Barker Lakes","313	","Montana","SNOTEL","Deer Lodge","8250","46.09713","-113.13038","170102010304	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","28",,,"88","93","82","44","47","-2","32","14","7",,,,"32","30","23","42","2005, 2017","2018","20"
"Barkerville","1A03P	","British Columbia","Cooperator Snow Sensors","	","4865","53.05","-121.48333","	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"29","30","0","41","2007, 2008","2012, 2014, 2020","14"
"Barney Creek","1246	","Oregon","SNOLITE","Baker","5830","44.36069","-118.31114","170502020202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","21",,,"95","95","70","57","52","-1","38","6","4",,,,"22","22","9","40","2014","2017","9"
"Barrow WSO Airport","0546	","Alaska","ACIS","North Slope","30","71.3","-156.78333","190602020203	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"9","9","2","20","1904","1962","87"
"Base Camp","314	","Wyoming","SNOTEL","Teton","7060","43.94019","-110.44544","170401010304	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","41",,,"93","93","80","59","62","-3","25","7","1","Lowest",,,"44","44","41","48","2014, 2016, 2022","2021","9"
